"#","Date Time, GMT-05:00","Abs Pres, kPa (LGR S/N: 10906727, SEN S/N: 10906727)","Temp, °C (LGR S/N: 10906727, SEN S/N: 10906727)","Coupler Detached (LGR S/N: 10906727)","Coupler Attached (LGR S/N: 10906727)","Stopped (LGR S/N: 10906727)","End Of File (LGR S/N: 10906727)"
472,07/19/16 07:45:00 AM,103.944,26.195,,,,
473,07/19/16 08:00:00 AM,103.964,26.195,,,,
474,07/19/16 08:15:00 AM,103.975,26.195,,,,
475,07/19/16 08:30:00 AM,103.985,26.195,,,,
476,07/19/16 08:45:00 AM,103.989,26.292,,,,
477,07/19/16 09:00:00 AM,103.989,26.292,,,,
478,07/19/16 09:15:00 AM,103.992,26.390,,,,
479,07/19/16 09:30:00 AM,103.976,26.488,,,,
480,07/19/16 09:45:00 AM,103.979,26.585,,,,
481,07/19/16 10:00:00 AM,103.973,26.683,,,,
482,07/19/16 10:15:00 AM,103.977,26.781,,,,
483,07/19/16 10:30:00 AM,103.984,26.977,,,,
484,07/19/16 10:45:00 AM,103.998,27.075,,,,
485,07/19/16 11:00:00 AM,104.002,27.173,,,,
486,07/19/16 11:15:00 AM,103.985,27.272,,,,
487,07/19/16 11:30:00 AM,103.983,27.468,,,,
488,07/19/16 11:45:00 AM,103.976,27.567,,,,
489,07/19/16 12:00:00 PM,103.939,27.665,,,,
490,07/19/16 12:15:00 PM,103.933,27.764,,,,
491,07/19/16 12:30:00 PM,103.906,27.862,,,,
492,07/19/16 12:45:00 PM,103.868,27.961,,,,
493,07/19/16 01:00:00 PM,103.872,28.060,,,,
494,07/19/16 01:15:00 PM,103.841,28.060,,,,
495,07/19/16 01:30:00 PM,103.797,28.258,,,,
496,07/19/16 01:45:00 PM,103.787,28.258,,,,
497,07/19/16 02:00:00 PM,103.754,28.456,,,,
498,07/19/16 02:15:00 PM,103.733,28.456,,,,
499,07/19/16 02:30:00 PM,103.716,28.555,,,,
500,07/19/16 02:45:00 PM,103.689,28.655,,,,
501,07/19/16 03:00:00 PM,103.662,28.754,,,,
502,07/19/16 03:15:00 PM,103.632,28.754,,,,
503,07/19/16 03:30:00 PM,103.625,28.853,,,,
504,07/19/16 03:45:00 PM,103.625,28.853,,,,
505,07/19/16 04:00:00 PM,103.635,28.853,,,,
506,07/19/16 04:15:00 PM,103.625,28.853,,,,
507,07/19/16 04:30:00 PM,103.635,28.853,,,,
508,07/19/16 04:45:00 PM,103.646,28.853,,,,
509,07/19/16 05:00:00 PM,103.635,28.853,,,,
510,07/19/16 05:15:00 PM,103.656,28.853,,,,
511,07/19/16 05:30:00 PM,103.652,28.754,,,,
512,07/19/16 05:45:00 PM,103.621,28.754,,,,
513,07/19/16 06:00:00 PM,103.601,28.754,,,,
514,07/19/16 06:15:00 PM,103.621,28.754,,,,
515,07/19/16 06:30:00 PM,103.638,28.655,,,,
516,07/19/16 06:45:00 PM,103.669,28.655,,,,
517,07/19/16 07:00:00 PM,103.655,28.555,,,,
518,07/19/16 07:15:00 PM,103.675,28.555,,,,
519,07/19/16 07:30:00 PM,103.675,28.555,,,,
520,07/19/16 07:45:00 PM,103.671,28.456,,,,
521,07/19/16 08:00:00 PM,103.682,28.456,,,,
522,07/19/16 08:15:00 PM,103.657,28.357,,,,
523,07/19/16 08:30:00 PM,103.668,28.357,,,,
524,07/19/16 08:45:00 PM,103.719,28.357,,,,
525,07/19/16 09:00:00 PM,103.736,28.258,,,,
526,07/19/16 09:15:00 PM,103.736,28.258,,,,
527,07/19/16 09:30:00 PM,103.777,28.258,,,,
528,07/19/16 09:45:00 PM,103.804,28.159,,,,
529,07/19/16 10:00:00 PM,103.794,28.159,,,,
530,07/19/16 10:15:00 PM,103.790,28.060,,,,
531,07/19/16 10:30:00 PM,103.749,28.060,,,,
532,07/19/16 10:45:00 PM,103.745,27.961,,,,
533,07/19/16 11:00:00 PM,103.735,27.961,,,,
534,07/19/16 11:15:00 PM,103.700,27.862,,,,
535,07/19/16 11:30:00 PM,103.751,27.862,,,,
536,07/19/16 11:45:00 PM,103.758,27.764,,,,
537,07/20/16 12:00:00 AM,103.696,27.764,,,,
538,07/20/16 12:15:00 AM,103.764,27.665,,,,
539,07/20/16 12:30:00 AM,103.730,27.567,,,,
540,07/20/16 12:45:00 AM,103.688,27.567,,,,
541,07/20/16 01:00:00 AM,103.654,27.468,,,,
542,07/20/16 01:15:00 AM,103.654,27.468,,,,
543,07/20/16 01:30:00 AM,103.644,27.468,,,,
544,07/20/16 01:45:00 AM,103.640,27.370,,,,
545,07/20/16 02:00:00 AM,103.619,27.370,,,,
546,07/20/16 02:15:00 AM,103.615,27.272,,,,
547,07/20/16 02:30:00 AM,103.605,27.272,,,,
548,07/20/16 02:45:00 AM,103.612,27.173,,,,
549,07/20/16 03:00:00 AM,103.632,27.173,,,,
550,07/20/16 03:15:00 AM,103.598,27.075,,,,
551,07/20/16 03:30:00 AM,103.625,26.977,,,,
552,07/20/16 03:45:00 AM,103.625,26.977,,,,
553,07/20/16 04:00:00 AM,103.621,26.879,,,,
554,07/20/16 04:15:00 AM,103.580,26.879,,,,
555,07/20/16 04:30:00 AM,103.600,26.879,,,,
556,07/20/16 04:45:00 AM,103.607,26.781,,,,
557,07/20/16 05:00:00 AM,103.634,26.683,,,,
558,07/20/16 05:15:00 AM,103.624,26.683,,,,
559,07/20/16 05:30:00 AM,103.609,26.585,,,,
560,07/20/16 05:45:00 AM,103.620,26.585,,,,
561,07/20/16 06:00:00 AM,103.626,26.488,,,,
562,07/20/16 06:15:00 AM,103.616,26.488,,,,
563,07/20/16 06:30:00 AM,103.602,26.390,,,,
564,07/20/16 06:45:00 AM,103.602,26.390,,,,
565,07/20/16 07:00:00 AM,103.608,26.292,,,,
566,07/20/16 07:15:00 AM,103.608,26.292,,,,
567,07/20/16 07:30:00 AM,103.629,26.292,,,,
568,07/20/16 07:45:00 AM,103.615,26.195,,,,
569,07/20/16 08:00:00 AM,103.636,26.195,,,,
570,07/20/16 08:15:00 AM,103.636,26.195,,,,
571,07/20/16 08:30:00 AM,103.660,26.292,,,,
572,07/20/16 08:45:00 AM,103.680,26.292,,,,
573,07/20/16 09:00:00 AM,103.680,26.292,,,,
574,07/20/16 09:15:00 AM,103.725,26.390,,,,
575,07/20/16 09:30:00 AM,103.746,26.390,,,,
576,07/20/16 09:45:00 AM,103.729,26.488,,,,
577,07/20/16 10:00:00 AM,103.712,26.585,,,,
578,07/20/16 10:15:00 AM,103.740,26.781,,,,
579,07/20/16 10:30:00 AM,103.724,26.879,,,,
580,07/20/16 10:45:00 AM,103.707,26.977,,,,
581,07/20/16 11:00:00 AM,103.694,27.173,,,,
582,07/20/16 11:15:00 AM,103.701,27.370,,,,
583,07/20/16 11:30:00 AM,103.695,27.468,,,,
584,07/20/16 11:45:00 AM,103.688,27.567,,,,
585,07/20/16 12:00:00 PM,103.682,27.665,,,,
586,07/20/16 12:15:00 PM,103.665,27.764,,,,
587,07/20/16 12:30:00 PM,103.659,27.862,,,,
588,07/20/16 12:45:00 PM,103.632,27.961,,,,
589,07/20/16 01:00:00 PM,103.636,28.060,,,,
590,07/20/16 01:15:00 PM,103.609,28.159,,,,
591,07/20/16 01:30:00 PM,103.598,28.159,,,,
592,07/20/16 01:45:00 PM,103.561,28.258,,,,
593,07/20/16 02:00:00 PM,103.544,28.357,,,,
594,07/20/16 02:15:00 PM,103.534,28.357,,,,
595,07/20/16 02:30:00 PM,103.513,28.357,,,,
596,07/20/16 02:45:00 PM,103.517,28.456,,,,
597,07/20/16 03:00:00 PM,103.486,28.456,,,,
598,07/20/16 03:15:00 PM,103.466,28.456,,,,
599,07/20/16 03:30:00 PM,103.449,28.555,,,,
600,07/20/16 03:45:00 PM,103.459,28.555,,,,
601,07/20/16 04:00:00 PM,103.459,28.555,,,,
602,07/20/16 04:15:00 PM,103.439,28.555,,,,
603,07/20/16 04:30:00 PM,103.459,28.555,,,,
604,07/20/16 04:45:00 PM,103.459,28.555,,,,
605,07/20/16 05:00:00 PM,103.480,28.555,,,,
606,07/20/16 05:15:00 PM,103.470,28.555,,,,
607,07/20/16 05:30:00 PM,103.476,28.456,,,,
608,07/20/16 05:45:00 PM,103.486,28.456,,,,
609,07/20/16 06:00:00 PM,103.503,28.357,,,,
610,07/20/16 06:15:00 PM,103.524,28.357,,,,
611,07/20/16 06:30:00 PM,103.540,28.258,,,,
612,07/20/16 06:45:00 PM,103.551,28.258,,,,
613,07/20/16 07:00:00 PM,103.547,28.159,,,,
614,07/20/16 07:15:00 PM,103.553,28.060,,,,
615,07/20/16 07:30:00 PM,103.570,27.961,,,,
616,07/20/16 07:45:00 PM,103.560,27.961,,,,
617,07/20/16 08:00:00 PM,103.587,27.862,,,,
618,07/20/16 08:15:00 PM,103.583,27.764,,,,
619,07/20/16 08:30:00 PM,103.589,27.665,,,,
620,07/20/16 08:45:00 PM,103.631,27.665,,,,
621,07/20/16 09:00:00 PM,103.606,27.567,,,,
622,07/20/16 09:15:00 PM,103.606,27.567,,,,
623,07/20/16 09:30:00 PM,103.582,27.468,,,,
624,07/20/16 09:45:00 PM,103.592,27.468,,,,
625,07/20/16 10:00:00 PM,103.568,27.370,,,,
626,07/20/16 10:15:00 PM,103.558,27.370,,,,
627,07/20/16 10:30:00 PM,103.543,27.272,,,,
628,07/20/16 10:45:00 PM,103.543,27.272,,,,
629,07/20/16 11:00:00 PM,103.529,27.173,,,,
630,07/20/16 11:15:00 PM,103.529,27.173,,,,
631,07/20/16 11:30:00 PM,103.505,27.075,,,,
632,07/20/16 11:45:00 PM,103.505,27.075,,,,
633,07/21/16 12:00:00 AM,103.495,27.075,,,,
634,07/21/16 12:15:00 AM,103.501,26.977,,,,
635,07/21/16 12:30:00 AM,103.481,26.977,,,,
636,07/21/16 12:45:00 AM,103.467,26.879,,,,
637,07/21/16 01:00:00 AM,103.446,26.879,,,,
638,07/21/16 01:15:00 AM,103.442,26.781,,,,
639,07/21/16 01:30:00 AM,103.432,26.781,,,,
640,07/21/16 01:45:00 AM,103.422,26.781,,,,
641,07/21/16 02:00:00 AM,103.418,26.683,,,,
642,07/21/16 02:15:00 AM,103.418,26.683,,,,
643,07/21/16 02:30:00 AM,103.425,26.585,,,,
644,07/21/16 02:45:00 AM,103.425,26.585,,,,
645,07/21/16 03:00:00 AM,103.421,26.488,,,,
646,07/21/16 03:15:00 AM,103.441,26.488,,,,
647,07/21/16 03:30:00 AM,103.417,26.390,,,,
648,07/21/16 03:45:00 AM,103.407,26.390,,,,
649,07/21/16 04:00:00 AM,103.393,26.292,,,,
650,07/21/16 04:15:00 AM,103.403,26.292,,,,
651,07/21/16 04:30:00 AM,103.410,26.195,,,,
652,07/21/16 04:45:00 AM,103.389,26.195,,,,
653,07/21/16 05:00:00 AM,103.395,26.097,,,,
654,07/21/16 05:15:00 AM,103.406,26.097,,,,
655,07/21/16 05:30:00 AM,103.412,26.000,,,,
656,07/21/16 05:45:00 AM,103.412,26.000,,,,
657,07/21/16 06:00:00 AM,103.409,25.902,,,,
658,07/21/16 06:15:00 AM,103.419,25.902,,,,
659,07/21/16 06:30:00 AM,103.446,25.805,,,,
660,07/21/16 06:45:00 AM,103.487,25.805,,,,
661,07/21/16 07:00:00 AM,103.497,25.805,,,,
662,07/21/16 07:15:00 AM,103.504,25.708,,,,
663,07/21/16 07:30:00 AM,103.524,25.708,,,,
664,07/21/16 07:45:00 AM,103.504,25.708,,,,
665,07/21/16 08:00:00 AM,103.524,25.708,,,,
666,07/21/16 08:15:00 AM,103.518,25.805,,,,
667,07/21/16 08:30:00 AM,103.518,25.805,,,,
668,07/21/16 08:45:00 AM,103.528,25.805,,,,
669,07/21/16 09:00:00 AM,103.532,25.902,,,,
670,07/21/16 09:15:00 AM,103.525,26.000,,,,
671,07/21/16 09:30:00 AM,103.539,26.097,,,,
672,07/21/16 09:45:00 AM,103.533,26.195,,,,
673,07/21/16 10:00:00 AM,103.551,26.390,,,,
674,07/21/16 10:15:00 AM,103.554,26.488,,,,
675,07/21/16 10:30:00 AM,103.568,26.585,,,,
676,07/21/16 10:45:00 AM,103.566,26.781,,,,
677,07/21/16 11:00:00 AM,103.549,26.879,,,,
678,07/21/16 11:15:00 AM,103.556,27.075,,,,
679,07/21/16 11:30:00 AM,103.533,27.272,,,,
680,07/21/16 11:45:00 AM,103.516,27.370,,,,
681,07/21/16 12:00:00 PM,103.500,27.468,,,,
682,07/21/16 12:15:00 PM,103.473,27.567,,,,
683,07/21/16 12:30:00 PM,103.446,27.665,,,,
684,07/21/16 12:45:00 PM,103.422,27.862,,,,
685,07/21/16 01:00:00 PM,103.426,27.961,,,,
686,07/21/16 01:15:00 PM,103.413,28.159,,,,
687,07/21/16 01:30:00 PM,103.397,28.258,,,,
688,07/21/16 01:45:00 PM,103.370,28.357,,,,
689,07/21/16 02:00:00 PM,103.363,28.456,,,,
690,07/21/16 02:15:00 PM,103.343,28.456,,,,
691,07/21/16 02:30:00 PM,103.353,28.456,,,,
692,07/21/16 02:45:00 PM,103.305,28.555,,,,
693,07/21/16 03:00:00 PM,103.274,28.555,,,,
694,07/21/16 03:15:00 PM,103.264,28.555,,,,
695,07/21/16 03:30:00 PM,103.244,28.555,,,,
696,07/21/16 03:45:00 PM,103.244,28.555,,,,
697,07/21/16 04:00:00 PM,103.244,28.555,,,,
698,07/21/16 04:15:00 PM,103.244,28.555,,,,
699,07/21/16 04:30:00 PM,103.213,28.555,,,,
700,07/21/16 04:45:00 PM,103.188,28.456,,,,
701,07/21/16 05:00:00 PM,103.188,28.456,,,,
702,07/21/16 05:15:00 PM,103.188,28.456,,,,
703,07/21/16 05:30:00 PM,103.209,28.456,,,,
704,07/21/16 05:45:00 PM,103.226,28.357,,,,
705,07/21/16 06:00:00 PM,103.246,28.357,,,,
706,07/21/16 06:15:00 PM,103.253,28.258,,,,
707,07/21/16 06:30:00 PM,103.249,28.159,,,,
708,07/21/16 06:45:00 PM,103.249,28.159,,,,
709,07/21/16 07:00:00 PM,103.266,28.060,,,,
710,07/21/16 07:15:00 PM,103.272,27.961,,,,
711,07/21/16 07:30:00 PM,103.279,27.862,,,,
712,07/21/16 07:45:00 PM,103.279,27.862,,,,
713,07/21/16 08:00:00 PM,103.306,27.764,,,,
714,07/21/16 08:15:00 PM,103.312,27.665,,,,
715,07/21/16 08:30:00 PM,103.329,27.567,,,,
716,07/21/16 08:45:00 PM,103.346,27.468,,,,
717,07/21/16 09:00:00 PM,103.376,27.468,,,,
718,07/21/16 09:15:00 PM,103.373,27.370,,,,
719,07/21/16 09:30:00 PM,103.379,27.272,,,,
720,07/21/16 09:45:00 PM,103.348,27.272,,,,
721,07/21/16 10:00:00 PM,103.355,27.173,,,,
722,07/21/16 10:15:00 PM,103.334,27.173,,,,
723,07/21/16 10:30:00 PM,103.320,27.075,,,,
724,07/21/16 10:45:00 PM,103.300,27.075,,,,
725,07/21/16 11:00:00 PM,103.300,27.075,,,,
726,07/21/16 11:15:00 PM,103.296,26.977,,,,
727,07/21/16 11:30:00 PM,103.255,26.977,,,,
728,07/21/16 11:45:00 PM,103.241,26.879,,,,
729,07/22/16 12:00:00 AM,103.220,26.879,,,,
730,07/22/16 12:15:00 AM,103.189,26.879,,,,
731,07/22/16 12:30:00 AM,103.179,26.879,,,,
732,07/22/16 12:45:00 AM,103.175,26.781,,,,
733,07/22/16 01:00:00 AM,103.165,26.781,,,,
734,07/22/16 01:15:00 AM,103.114,26.781,,,,
735,07/22/16 01:30:00 AM,103.110,26.683,,,,
736,07/22/16 01:45:00 AM,103.100,26.683,,,,
737,07/22/16 02:00:00 AM,103.100,26.683,,,,
738,07/22/16 02:15:00 AM,103.065,26.585,,,,
739,07/22/16 02:30:00 AM,103.086,26.585,,,,
740,07/22/16 02:45:00 AM,103.041,26.488,,,,
741,07/22/16 03:00:00 AM,103.041,26.488,,,,
742,07/22/16 03:15:00 AM,103.041,26.488,,,,
743,07/22/16 03:30:00 AM,103.006,26.390,,,,
744,07/22/16 03:45:00 AM,102.996,26.390,,,,
745,07/22/16 04:00:00 AM,102.986,26.390,,,,
746,07/22/16 04:15:00 AM,103.013,26.292,,,,
747,07/22/16 04:30:00 AM,103.033,26.292,,,,
748,07/22/16 04:45:00 AM,103.040,26.195,,,,
749,07/22/16 05:00:00 AM,103.060,26.195,,,,
750,07/22/16 05:15:00 AM,103.077,26.097,,,,
751,07/22/16 05:30:00 AM,103.077,26.097,,,,
752,07/22/16 05:45:00 AM,103.067,26.097,,,,
753,07/22/16 06:00:00 AM,103.073,26.000,,,,
754,07/22/16 06:15:00 AM,103.063,26.000,,,,
755,07/22/16 06:30:00 AM,103.070,25.902,,,,
756,07/22/16 06:45:00 AM,103.059,25.902,,,,
757,07/22/16 07:00:00 AM,103.039,25.902,,,,
758,07/22/16 07:15:00 AM,103.018,25.902,,,,
759,07/22/16 07:30:00 AM,103.008,25.902,,,,
760,07/22/16 07:45:00 AM,103.008,25.902,,,,
761,07/22/16 08:00:00 AM,102.998,25.902,,,,
762,07/22/16 08:15:00 AM,102.988,25.902,,,,
763,07/22/16 08:30:00 AM,102.991,26.000,,,,
764,07/22/16 08:45:00 AM,102.981,26.000,,,,
765,07/22/16 09:00:00 AM,102.971,26.000,,,,
766,07/22/16 09:15:00 AM,102.985,26.097,,,,
767,07/22/16 09:30:00 AM,102.978,26.195,,,,
768,07/22/16 09:45:00 AM,102.992,26.292,,,,
769,07/22/16 10:00:00 AM,103.010,26.488,,,,
770,07/22/16 10:15:00 AM,103.024,26.585,,,,
771,07/22/16 10:30:00 AM,103.011,26.781,,,,
772,07/22/16 10:45:00 AM,102.994,26.879,,,,
773,07/22/16 11:00:00 AM,102.998,26.977,,,,
774,07/22/16 11:15:00 AM,102.995,27.173,,,,
775,07/22/16 11:30:00 AM,103.003,27.370,,,,
776,07/22/16 11:45:00 AM,103.000,27.567,,,,
777,07/22/16 12:00:00 PM,102.997,27.764,,,,
778,07/22/16 12:15:00 PM,102.981,27.862,,,,
779,07/22/16 12:30:00 PM,102.978,28.060,,,,
780,07/22/16 12:45:00 PM,102.971,28.159,,,,
781,07/22/16 01:00:00 PM,102.948,28.357,,,,
782,07/22/16 01:15:00 PM,102.946,28.555,,,,
783,07/22/16 01:30:00 PM,102.929,28.655,,,,
784,07/22/16 01:45:00 PM,102.885,28.853,,,,
785,07/22/16 02:00:00 PM,102.868,28.953,,,,
786,07/22/16 02:15:00 PM,102.852,29.053,,,,
787,07/22/16 02:30:00 PM,102.835,29.152,,,,
788,07/22/16 02:45:00 PM,102.798,29.252,,,,
789,07/22/16 03:00:00 PM,102.767,29.252,,,,
790,07/22/16 03:15:00 PM,102.760,29.352,,,,
791,07/22/16 03:30:00 PM,102.740,29.352,,,,
792,07/22/16 03:45:00 PM,102.730,29.352,,,,
793,07/22/16 04:00:00 PM,102.688,29.352,,,,
794,07/22/16 04:15:00 PM,102.668,29.352,,,,
795,07/22/16 04:30:00 PM,102.658,29.352,,,,
796,07/22/16 04:45:00 PM,102.617,29.352,,,,
797,07/22/16 05:00:00 PM,102.631,29.452,,,,
798,07/22/16 05:15:00 PM,102.596,29.352,,,,
799,07/22/16 05:30:00 PM,102.586,29.352,,,,
800,07/22/16 05:45:00 PM,102.606,29.352,,,,
801,07/22/16 06:00:00 PM,102.582,29.252,,,,
802,07/22/16 06:15:00 PM,102.592,29.252,,,,
803,07/22/16 06:30:00 PM,102.609,29.152,,,,
804,07/22/16 06:45:00 PM,102.626,29.053,,,,
805,07/22/16 07:00:00 PM,102.663,28.953,,,,
806,07/22/16 07:15:00 PM,102.669,28.853,,,,
807,07/22/16 07:30:00 PM,102.686,28.754,,,,
808,07/22/16 07:45:00 PM,102.699,28.555,,,,
809,07/22/16 08:00:00 PM,102.695,28.456,,,,
810,07/22/16 08:15:00 PM,102.702,28.357,,,,
811,07/22/16 08:30:00 PM,102.718,28.258,,,,
812,07/22/16 08:45:00 PM,102.725,28.159,,,,
813,07/22/16 09:00:00 PM,102.742,28.060,,,,
814,07/22/16 09:15:00 PM,102.769,27.961,,,,
815,07/22/16 09:30:00 PM,102.775,27.862,,,,
816,07/22/16 09:45:00 PM,102.782,27.764,,,,
817,07/22/16 10:00:00 PM,102.798,27.665,,,,
818,07/22/16 10:15:00 PM,102.784,27.567,,,,
819,07/22/16 10:30:00 PM,102.791,27.468,,,,
820,07/22/16 10:45:00 PM,102.797,27.370,,,,
821,07/22/16 11:00:00 PM,102.794,27.272,,,,
822,07/22/16 11:15:00 PM,102.794,27.272,,,,
823,07/22/16 11:30:00 PM,102.790,27.173,,,,
824,07/22/16 11:45:00 PM,102.800,27.173,,,,
825,07/23/16 12:00:00 AM,102.786,27.075,,,,
826,07/23/16 12:15:00 AM,102.765,27.075,,,,
827,07/23/16 12:30:00 AM,102.762,26.977,,,,
828,07/23/16 12:45:00 AM,102.782,26.977,,,,
829,07/23/16 01:00:00 AM,102.772,26.977,,,,
830,07/23/16 01:15:00 AM,102.748,26.879,,,,
831,07/23/16 01:30:00 AM,102.717,26.879,,,,
832,07/23/16 01:45:00 AM,102.707,26.879,,,,
833,07/23/16 02:00:00 AM,102.703,26.781,,,,
834,07/23/16 02:15:00 AM,102.693,26.781,,,,
835,07/23/16 02:30:00 AM,102.682,26.781,,,,
836,07/23/16 02:45:00 AM,102.648,26.683,,,,
837,07/23/16 03:00:00 AM,102.627,26.683,,,,
838,07/23/16 03:15:00 AM,102.624,26.585,,,,
839,07/23/16 03:30:00 AM,102.613,26.585,,,,
840,07/23/16 03:45:00 AM,102.603,26.585,,,,
841,07/23/16 04:00:00 AM,102.620,26.488,,,,
842,07/23/16 04:15:00 AM,102.610,26.488,,,,
843,07/23/16 04:30:00 AM,102.599,26.488,,,,
844,07/23/16 04:45:00 AM,102.606,26.390,,,,
845,07/23/16 05:00:00 AM,102.626,26.390,,,,
846,07/23/16 05:15:00 AM,102.626,26.390,,,,
847,07/23/16 05:30:00 AM,102.633,26.292,,,,
848,07/23/16 05:45:00 AM,102.643,26.292,,,,
849,07/23/16 06:00:00 AM,102.639,26.195,,,,
850,07/23/16 06:15:00 AM,102.639,26.195,,,,
851,07/23/16 06:30:00 AM,102.629,26.195,,,,
852,07/23/16 06:45:00 AM,102.619,26.195,,,,
853,07/23/16 07:00:00 AM,102.636,26.097,,,,
854,07/23/16 07:15:00 AM,102.625,26.097,,,,
855,07/23/16 07:30:00 AM,102.646,26.097,,,,
856,07/23/16 07:45:00 AM,102.646,26.097,,,,
857,07/23/16 08:00:00 AM,102.646,26.097,,,,
858,07/23/16 08:15:00 AM,102.670,26.195,,,,
859,07/23/16 08:30:00 AM,102.650,26.195,,,,
860,07/23/16 08:45:00 AM,102.664,26.292,,,,
861,07/23/16 09:00:00 AM,102.653,26.292,,,,
862,07/23/16 09:15:00 AM,102.667,26.390,,,,
863,07/23/16 09:30:00 AM,102.702,26.488,,,,
864,07/23/16 09:45:00 AM,102.695,26.585,,,,
865,07/23/16 10:00:00 AM,102.703,26.781,,,,
866,07/23/16 10:15:00 AM,102.717,26.879,,,,
867,07/23/16 10:30:00 AM,102.714,27.075,,,,
868,07/23/16 10:45:00 AM,102.728,27.173,,,,
869,07/23/16 11:00:00 AM,102.732,27.272,,,,
870,07/23/16 11:15:00 AM,102.770,27.468,,,,
871,07/23/16 11:30:00 AM,102.747,27.665,,,,
872,07/23/16 11:45:00 AM,102.755,27.862,,,,
873,07/23/16 12:00:00 PM,102.762,28.060,,,,
874,07/23/16 12:15:00 PM,102.718,28.258,,,,
875,07/23/16 12:30:00 PM,102.716,28.456,,,,
876,07/23/16 12:45:00 PM,102.703,28.655,,,,
877,07/23/16 12:53:33 PM,,,,Logged,,
878,07/23/16 12:53:35 PM,,,,,Logged,Logged
